doi,title,abstract,published_year,journal_title,issn_list,publisher,authors,subject,ref_count,source,region,confession,subfield_tags,method_tags,era_tags
10.1163/15685330-bja10231,Zion’s Taunt (37:22) and Tirade (49:14) in Isaiah,"<jats:title>Abstract</jats:title>
<jats:p>The near ubiquitousness of Zion in the Hebrew Bible has been well noted. The same is true in the case of the book of Isaiah. As such, Zion’s prospect across this prophetic book continues to elicit scholarly interest. The present work focuses on two Zion occurrences that portray (i) her taunting act (Isa 37:22) and (ii) her words of tirade (49:14). A re-reading of these two portrayals, particularly from Social Identity sensibilities, help highlight some identity-negotiating aspects, honor-instilling mechanism, and the value of protesting voices for the meaning-making process.</jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Dominic S. Irudayaraj'],[],39.0,crossref,nl,Academic,OT,,
10.1163/15685330-bja10232,Tithes and Imperial Taxes,"<jats:title>Abstract</jats:title>
                  <jats:p>This paper focuses on the regulations concerning tithes appearing in Neh 10:38–40. These verses raise several exegetical and practical questions: Why are the tithes being taken by the Levites themselves in the rural areas and not delivered to the temple by the Israelites like the rest of the contributions mentioned in the pledge? What is the meaning and function of the “vessels of the temple” in their context?</jats:p>
                  <jats:p>Following a discussion of different scholarly treatments of these questions, it will be proposed that the answer to them (and a different understanding of the Levites’ role) lies in a Mesopotamian imperial tax-collecting custom from both the Neo-Babylonian and Persian periods. Contemporaneous cuneiform documents indicate this custom’s prevalence and its impact on the lives of the Judean exiles in Babylonia. Hence, it is most likely that it is also the background of Neh 10:38–40.</jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Ariel Kopilovitz'],[],55.0,crossref,nl,Academic,,,
10.1163/15685330-bja10233,Measuring Conceptual Complexification in the Pentateuch,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Quantitative linguistic analysis offers powerful new tools for investigating distinctions between the Pentateuch’s compositional strata. In particular, the measure of syntactic complexity (
                    <jats:sc>SC</jats:sc>
                    ) has been promising for the sociolinguistic implications it warrants, helping link texts to contexts. Here we introduce to the discussion a complementary metric:
                    <jats:italic>hierarchical complexity</jats:italic>
                    (
                    <jats:sc>HC</jats:sc>
                    ), a construct from developmental psychology that measures the learning level of cognitive performances. Unlike
                    <jats:sc>SC, HC</jats:sc>
                    reveals the level of conceptual abstraction structuring a text’s meaning, not just its grammatical sophistication, and thus offers additional psycholinguistic insights into sociolinguistic questions about matters like authorial education, cognitive style, and even worldview. Importantly,
                    <jats:sc>HC</jats:sc>
                    scoring can now be done with considerable quantitative precision using computerized tools. Here we subject the Pentateuch to such analysis to test whether longstanding source-critical divisions exhibit characteristic differences in
                    <jats:sc>HC</jats:sc>
                    . These we validate by demonstrating statistically significant differences in the complexity profiles of Deuteronomist and Priestly materials vs. non-Priestly material (which we also test along neodocumentarian lines), then explore the new kinds of cognitive insights such data bring to questions about who wrote the bible.
                  </jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Brendan Graham Dempsey' 'Henry Kurze'],[],74.0,crossref,nl,Academic,OT,,
10.1163/15685330-bja10234,Girdles of Fig Foliage,"<jats:title>Abstract</jats:title>
                  <jats:p>The biblical Eden Narrative (Gen 2:4–3:24) recounts that the first humans made clothing from fig foliage after eating from the Tree of Knowledge (3:7). So far there is no satisfactory explanation why the story specifies the type of foliage at all or why it chooses the fig tree, which in several ways is less practicable than other fruit trees for this purpose. It is shown here that fig foliage causes severe and delayed skin irritation, and it is argued on this basis that the fig tree was chosen to add comedy and irony to the story and to set up a deeper portrayal of the relationship between God and humanity.</jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Raanan Eichler'],[],82.0,crossref,nl,Academic,,,
10.1163/15685330-bja10235,"Jewish Identity, Exclusion of Foreigners, and Group Survival","<jats:title>Abstract</jats:title>
                  <jats:p>Jubilees’ treatment of circumcision provides a powerful illustration of how the author reimagined the foundational past to speak to the present. The Pentateuch had depicted circumcision as a sign of the Abrahamic covenant required of each of his (male) descendants, violation of which will lead to expulsion from the group (Gen 17:9–14). Unique among ancient Jewish literature, Jubilees characterizes circumcision as Mosaic law, transforming this individual requirement for inclusion in the group into a communal requirement for group survival (Jub 15:28–34). The Pentateuch had also presented circumcision as a means for foreigners to join the Israelite community, at least under certain conditions (Gen 34:13–17; Exod 4:24–26; Exod 12:44, 48). Jubilees implicitly negates any such possibility by eliding circumcision from its retelling of these stories (Jub 30; 48:2–4; 49) and by emphasizing that only circumcision on the eighth day is legitimate (Jub 15:25–26; 16:14).</jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Kevin Mattison'],[],47.0,crossref,nl,Academic,OT,,
10.1163/15685330-bja10237,"Spätbronzezeit, neuassyrische Zeit oder babylonisches Exil","<jats:title>Abstract</jats:title>
                  <jats:p>
                    This essay investigates the impact of cuneiform traditions on biblical texts, focusing on the Late Bronze Age, Neo-Assyrian period, and Babylonian Exile. The
                    <jats:sc>LBA</jats:sc>
                    , when Akkadian was widely used and cuneiform schools operated in the Levant, is the most likely time for West Semitic scribes to have engaged with Mesopotamian texts, like the Gilgamesh Epic and Hammurabi’s Code. The Neo-Assyrian period shows little evidence of cuneiform education in Israel or Judah, and the Babylonian Exile offered limited access to scribal training. Recent archaeological and epigraphic findings suggest a continuous scribal culture from the Late Bronze Age into the Iron Age, supporting early Israelite writing. Thus, the Late Bronze Age is the primary period for cuneiform’s influence on the Bible.
                  </jats:p>",2025,VT,['0042-4935' '1568-5330'],Walter de Gruyter GmbH,['Benjamin Kilchör'],[],57.0,crossref,nl,Academic,,,
10.1163/15685365-06701000,Front matter,,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,[],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-06704010,Back matter,,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,[],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341743,"Der Philipperbrief, written by Angela Standhartinger",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Samuel Vollenweider'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341744,"Ephesos as a Religious Center under the Principate, edited by Allen C. Black, Christine M. Thomas, and Trevor W. Thompson",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['James R. Harrison'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341745,"Honouring Age: The Social Dynamics of Age Structure in 1 Timothy, written by Mona Tokarek LaFosse",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['L.L. Welborn'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341746,"Letters and Letter Writing, written by Peter Arzt-Grabner",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Lajos Berkes'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341747,"Singing Reconciliation: Inhabiting the Moral Life according to Colossians 3:16, written by Amy Whisenand Krall",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Peter Müller'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341748,"Körper und Verkörperung: Biblische Anthropologie im Kontext antiker Medizin und Philosophie; Ein Quellenbuch für die Septuaginta und das Neue Testament, edited by Annette Weissenrieder and Katrin Dolle",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Johan C. Thom'],[],0.0,crossref,nl,Academic,OT,,
10.1163/15685365-12341749,"Korinth II: Das römische Korinth, edited by Christoph Auffarth and Stefan Krauter",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Dietrich-Alex Koch'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341750,"Studies on the Intersection of Text, Paratext, and Reception: A Festschrift in Honor of Charles E. Hill, edited by Gregory R. Lanier and J. Nicholas Reid",,2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Simon Crisp'],[],0.0,crossref,nl,Academic,,,
10.1163/15685365-12341751,"Early Christianity in Macedonia: Scholarship, Evidence, Methodology, Interpretation","<jats:title>Abstract</jats:title>
<jats:p>Prompted by the recent book of Julien Ogereau on <jats:italic>Early Christianity in Macedonia</jats:italic> until the sixth century, the second volume in the new series “Early Christianity in Greece,” and the development of the epigraphical database <jats:italic>Inscriptiones Christianae Graecae</jats:italic> (<jats:sc>ICG</jats:sc>), this essay explores the different views ancient history and the history of the church have on current and future research on early Christianity. The <jats:sc>ICG</jats:sc> project and the related volumes published thus far allow researchers from both disciplines to build bridges between academic traditions and to address the history of Christian communities in Antiquity in an integrated way and to place Paul’s foundational work into a broader context.</jats:p>",2025,NovT,['0048-1009' '1568-5365'],Walter de Gruyter GmbH,['Cédric Brélaz'],[],0.0,crossref,nl,Academic,NT,,
